time,header,lat,lon,alt,u_e,u_n,zone,letter
1644098105244418140,"seq: 99
stamp: 
  secs: 1644098105
  nsecs: 242832183
frame_id: ''",42.3395533,-71.08447,10.4,328286.3704899732,4689581.826627076,19,T
1644098106243866458,"seq: 100
stamp: 
  secs: 1644098106
  nsecs: 242391109
frame_id: ''",42.3395533,-71.08447,10.4,328286.3704899732,4689581.826627076,19,T
1644098107265011605,"seq: 101
stamp: 
  secs: 1644098107
  nsecs: 262738943
frame_id: ''",42.3395516,-71.08447,10.3,328286.36586237175,4689581.637855015,19,T
1644098108244342667,"seq: 102
stamp: 
  secs: 1644098108
  nsecs: 242841005
frame_id: ''",42.3395516,-71.08447,10.3,328286.36586237175,4689581.637855015,19,T
1644098109249359067,"seq: 103
stamp: 
  secs: 1644098109
  nsecs: 247444152
frame_id: ''",42.3395516,-71.08447,10.3,328286.36586237175,4689581.637855015,19,T
1644098110263725418,"seq: 104
stamp: 
  secs: 1644098110
  nsecs: 262951612
frame_id: ''",42.3395516,-71.08447,10.3,328286.36586237175,4689581.637855015,19,T
1644098111265813469,"seq: 105
stamp: 
  secs: 1644098111
  nsecs: 264872789
frame_id: ''",42.3395516,-71.08447,10.3,328286.36586237175,4689581.637855015,19,T
1644098112264286811,"seq: 106
stamp: 
  secs: 1644098112
  nsecs: 261696577
frame_id: ''",42.3395516,-71.08447,10.3,328286.36586237175,4689581.637855015,19,T
1644098113254334581,"seq: 107
stamp: 
  secs: 1644098113
  nsecs: 252694368
frame_id: ''",42.3395516,-71.08447,10.3,328286.36586237175,4689581.637855015,19,T
1644098114247073437,"seq: 108
stamp: 
  secs: 1644098114
  nsecs: 245562791
frame_id: ''",42.3395516,-71.084471,10.2,328286.2834813403,4689581.639874523,19,T
1644098115263027253,"seq: 109
stamp: 
  secs: 1644098115
  nsecs: 261401414
frame_id: ''",42.3395516,-71.084471,10.2,328286.2834813403,4689581.639874523,19,T
1644098116244092281,"seq: 110
stamp: 
  secs: 1644098116
  nsecs: 242896080
frame_id: ''",42.3395516,-71.084471,10.2,328286.2834813403,4689581.639874523,19,T
1644098117268805194,"seq: 111
stamp: 
  secs: 1644098117
  nsecs: 266606092
frame_id: ''",42.3395516,-71.084471,10.2,328286.2834813403,4689581.639874523,19,T
1644098118265466503,"seq: 112
stamp: 
  secs: 1644098118
  nsecs: 263925552
frame_id: ''",42.3395516,-71.084471,10.2,328286.2834813403,4689581.639874523,19,T
1644098119246651290,"seq: 113
stamp: 
  secs: 1644098119
  nsecs: 245602130
frame_id: ''",42.3395516,-71.084471,10.1,328286.2834813403,4689581.639874523,19,T
1644098120248797389,"seq: 114
stamp: 
  secs: 1644098120
  nsecs: 245592355
frame_id: ''",42.3395516,-71.084471,10.1,328286.2834813403,4689581.639874523,19,T
